naca4412
1.000000 0.000000
0.971526 0.009025
0.942801 0.016484
0.913998 0.023633
0.885120 0.030476
0.856172 0.037015
0.827158 0.043255
0.798081 0.049196
0.768945 0.054839
0.739752 0.060181
0.710506 0.065221
0.681208 0.069954
0.651862 0.074377
0.622470 0.078483
0.593034 0.082262
0.563557 0.085702
0.534041 0.088797
0.504490 0.091532
0.474906 0.093886
0.445294 0.095845
0.415657 0.097389
0.385999 0.098460
0.356325 0.098853
0.326650 0.098524
0.296993 0.097436
0.267377 0.095549
0.237826 0.092815
0.208374 0.089177
0.179060 0.084554
0.149936 0.078860
0.121075 0.071959
0.092587 0.063654
0.064664 0.053619
0.037713 0.041227
0.013000 0.024907
0.000064 -0.000258
0.021924 -0.018449
0.050835 -0.024943
0.080369 -0.027778
0.110025 -0.028863
0.139701 -0.028930
0.169373 -0.028351
0.199033 -0.027355
0.228684 -0.026094
0.258328 -0.024680
0.287969 -0.023198
0.317609 -0.021716
0.347252 -0.020290
0.376900 -0.018966
0.406554 -0.017780
0.436209 -0.016615
0.465862 -0.015405
0.495514 -0.014176
0.525166 -0.012947
0.554819 -0.011735
0.584473 -0.010556
0.614129 -0.009422
0.643787 -0.008344
0.673447 -0.007330
0.703110 -0.006388
0.732775 -0.005521
0.762442 -0.004734
0.792111 -0.004030
0.821782 -0.003406
0.851455 -0.002864
0.881129 -0.002401
0.910804 -0.002013
0.940480 -0.001696
0.970157 -0.001444
