naca6412
1.000000 0.000000
0.971999 0.010819
0.943620 0.020011
0.915119 0.028815
0.886501 0.037232
0.857773 0.045264
0.828941 0.052913
0.800009 0.060179
0.770984 0.067060
0.741869 0.073553
0.712670 0.079653
0.683390 0.085357
0.654036 0.090659
0.624610 0.095552
0.595116 0.100021
0.565562 0.104061
0.535950 0.107662
0.506286 0.110806
0.476576 0.113472
0.446826 0.115649
0.417043 0.117316
0.387233 0.118400
0.357405 0.118623
0.327584 0.117921
0.297802 0.116262
0.268092 0.113606
0.238493 0.109914
0.209049 0.105140
0.179813 0.099228
0.150853 0.092086
0.122253 0.083619
0.094137 0.073664
0.066703 0.061968
0.040331 0.048053
0.016038 0.030812
-0.000471 0.006666
0.017083 -0.014248
0.046350 -0.019601
0.076156 -0.020539
0.105971 -0.019653
0.135745 -0.017832
0.165484 -0.015506
0.195203 -0.012929
0.224914 -0.010271
0.254629 -0.007651
0.284355 -0.005168
0.314099 -0.002892
0.343861 -0.000889
0.373644 0.000789
0.403445 0.002100
0.433254 0.003213
0.463066 0.004273
0.492879 0.005255
0.522696 0.006139
0.552517 0.006906
0.582340 0.007541
0.612166 0.008030
0.641994 0.008364
0.671824 0.008532
0.701654 0.008528
0.731483 0.008348
0.761311 0.007990
0.791137 0.007448
0.820958 0.006727
0.850774 0.005825
0.880585 0.004747
0.910389 0.003496
0.940185 0.002077
0.969973 0.000497
