naca4415
1.000000 0.000000
0.971604 0.010359
0.942895 0.018808
0.914088 0.026914
0.885187 0.034682
0.856199 0.042118
0.827128 0.049224
0.797979 0.056001
0.768757 0.062452
0.739462 0.068570
0.710101 0.074356
0.680674 0.079805
0.651187 0.084910
0.621640 0.089663
0.592037 0.094053
0.562381 0.098065
0.532675 0.101685
0.502921 0.104899
0.473125 0.107686
0.443290 0.110015
0.413421 0.111866
0.383523 0.113157
0.353602 0.113695
0.323677 0.113424
0.293773 0.112298
0.263916 0.110273
0.234141 0.107279
0.204489 0.103246
0.175012 0.098091
0.145783 0.091678
0.116903 0.083848
0.088527 0.074356
0.060928 0.062809
0.034675 0.048486
0.011450 0.029740
-0.000407 0.003156
0.016207 -0.020292
0.043930 -0.031285
0.073296 -0.036957
0.103061 -0.040004
0.132949 -0.041487
0.162871 -0.041938
0.192796 -0.041675
0.222712 -0.040913
0.252618 -0.039805
0.282515 -0.038466
0.312405 -0.036991
0.342292 -0.035454
0.372179 -0.033918
0.402069 -0.032439
0.431959 -0.030947
0.461842 -0.029344
0.491722 -0.027661
0.521598 -0.025926
0.551472 -0.024161
0.581346 -0.022386
0.611221 -0.020618
0.641096 -0.018871
0.670973 -0.017156
0.700853 -0.015482
0.730736 -0.013856
0.760621 -0.012283
0.790509 -0.010765
0.820400 -0.009304
0.850293 -0.007898
0.880189 -0.006546
0.910088 -0.005242
0.939988 -0.003982
0.969889 -0.002758
