naca0012
1.000000 0.000000
0.970722 0.005295
0.941426 0.009192
0.912112 0.012958
0.882783 0.016599
0.853439 0.020120
0.824081 0.023525
0.794710 0.026815
0.765327 0.029992
0.735932 0.033054
0.706525 0.036000
0.677106 0.038828
0.647675 0.041533
0.618233 0.044107
0.588779 0.046544
0.559314 0.048833
0.529836 0.050961
0.500346 0.052917
0.470845 0.054683
0.441331 0.056242
0.411807 0.057568
0.382272 0.058639
0.352728 0.059426
0.323177 0.059895
0.293623 0.060006
0.264071 0.059710
0.234526 0.058952
0.205001 0.057651
0.175510 0.055724
0.146079 0.053041
0.116748 0.049423
0.087594 0.044592
0.058779 0.038050
0.030760 0.028716
0.005868 0.013180
0.005868 -0.013180
0.030760 -0.028716
0.058779 -0.038050
0.087594 -0.044592
0.116748 -0.049423
0.146079 -0.053041
0.175510 -0.055724
0.205001 -0.057651
0.234526 -0.058952
0.264071 -0.059710
0.293623 -0.060006
0.323177 -0.059895
0.352728 -0.059426
0.382272 -0.058639
0.411807 -0.057568
0.441331 -0.056242
0.470845 -0.054683
0.500346 -0.052917
0.529836 -0.050961
0.559314 -0.048833
0.588779 -0.046544
0.618233 -0.044107
0.647675 -0.041533
0.677106 -0.038828
0.706525 -0.036000
0.735932 -0.033054
0.765327 -0.029992
0.794710 -0.026815
0.824081 -0.023525
0.853439 -0.020120
0.882783 -0.016599
0.912112 -0.012958
0.941426 -0.009192
0.970722 -0.005295
