naca23012
1.000000 0.000000
0.970808 0.005938
0.941564 0.010481
0.912301 0.014899
0.883019 0.019186
0.853719 0.023351
0.824404 0.027409
0.795076 0.031371
0.765727 0.035174
0.736366 0.038885
0.706994 0.042502
0.677601 0.045950
0.648200 0.049327
0.618780 0.052541
0.589347 0.055620
0.559901 0.058581
0.530433 0.061317
0.500960 0.063987
0.471458 0.066326
0.441949 0.068571
0.412418 0.070510
0.382874 0.072221
0.353316 0.073695
0.323741 0.074738
0.294159 0.075575
0.264566 0.075848
0.234974 0.075699
0.205386 0.075142
0.175828 0.073683
0.146353 0.071141
0.117038 0.067241
0.088043 0.061408
0.059734 0.052838
0.032877 0.040518
0.009196 0.023001
0.002062 -0.003063
0.026838 -0.017600
0.055814 -0.023468
0.085128 -0.027517
0.114509 -0.031067
0.143919 -0.034360
0.173360 -0.037359
0.202838 -0.039983
0.232374 -0.041837
0.261930 -0.043293
0.291506 -0.044327
0.321096 -0.044798
0.350689 -0.045064
0.380283 -0.044900
0.409873 -0.044496
0.439461 -0.043861
0.469040 -0.042922
0.498616 -0.041887
0.528179 -0.040517
0.557739 -0.039082
0.587287 -0.037428
0.616828 -0.035652
0.646360 -0.033739
0.675882 -0.031668
0.705399 -0.029527
0.734902 -0.027204
0.764398 -0.024794
0.793887 -0.022297
0.823361 -0.019629
0.852827 -0.016871
0.882282 -0.014004
0.911724 -0.011010
0.941154 -0.007891
0.970570 -0.004645
